id,name,url,length,description,directions,city,region,country,lat,lon,difficulty,features,rating,thumbnail
283229,Idlewild Trail System,https://www.singletracks.com/bike-trails/idlewild-trail-system/,10,"There are a number of trails in this system that make great loops on mostly singletrack and a little doubletrack.  A fun 8 mile route (as shown on the map) would be - start on Meadow Trail, take a right on Cross Trails, left on Whoops Trail, right on Southfork (fun fast downhill) and then follow Southfork across the creek (great place to cool down) to Burnout Loop.  Follow the Burnout Loop (fun either direction) and then continue on Southfork, crossing the wooden boardwalks.  Follow Southfork to the Ditch Trail (actually ride in an old irrigation ditch) and back to Cross Trails to Whoops Trail (turn right this time) and take it to Serendipity Trail and back to Meadow Trail.  There are many more trails in the area, pick up a map at a local bike shop  It is a great area with singletrack, boardwalks, creek crossings and views of the mountains!","Starting from downtown Winter Park, head north on Highway 40 to Rendezvous Road (about a mile), follow this road (when it intersects, take a right) up the hill until Friendship Drive (on the right) then follow this road less than a half mile to a pullout on the right where Meadow Trail starts. There is very limited parking, only about three spaces. An alternative would be to ride from Winter Park up Cross Trails to Meadow Trail.",Winter Park,Colorado,United States,39.92989,-105.77533,Advanced,,4.67,https://images.singletracks.com/blog/wp-content/uploads/2012/06/photo-2-0-orig.jpg
277484,WTB,https://www.singletracks.com/bike-trails/winter-park-northwest/,10.0,"More Difficult- 9.9 miles-  1,409 ft This figure-eight loop climbs and descends dirt roads and mostly single track for a great ride just outside of town.  There are many options for adding additional spur loops or bailing out early during ride.<br />
0.0 miles- Start at ""Winter Park Information Center"" and cross ""Hwy 40"" at signaled crosswalk, heading west on ""Rendezvous Way"" for 250 ft.<br />
0.1 miles- Left on ""Lion's Gate Dr."" for .2 miles.<br />
.2 miles- Right on ""Vasquez Rd."" for 1 mile.<br />
1.2 miles- Right on ""Sunset Pink"" old road bed for .7 miles.<br />
1.9 miles- Left on ""D3"" dirt road for .6 miles.<br />
2.5 miles- Right on ""D4"" single track for 1.3 miles.<br />
3.8 miles- Right on ""FS 159"" dirt road for .2 miles.<br />
4.0 miles- Right on ""D2 Green"" dirt road for 1 mile.<br />
5.0 miles- Right on ""FS 892"" for .1 miles.<br />
5.1 miles- Right on ""WTB"" single track for .9 miles.<br />
6.0 miles- Left on ""Akima's Way"" single track for .6 miles.<br />
6.6 miles- Left on ""Sunset Pink"" old road bed for .1 miles.<br />
6.7 miles- Left on ""Sundog"" single track for .9 miles.<br />
7.6 miles- Straight at ""Leland Creek"" single track for .5 miles.<br />
8.1 miles- Right on ""King's Crossing Road"" for .2 miles.<br />
8.3 miles- Cross road onto ""Alpine Bike Path"" for .6 miles.<br />
8.9 miles- Left on ""King's Crossing Road"" for .2 miles.<br />
9.1 miles- Left on ""Forest Trail"" road for .3 miles.<br />
9.4 miles- Left on ""Vasquez Road"" for .3 miles.<br />
9.7 miles- Left on ""Lion's Gate Dr."" for .2 miles.<br />
9.9 miles- Right on ""Rendezvous Way"" and cross ""Hwy 40"" at signaled crosswalk for end of ride.",Winter Park Visitors Center,Winter Park,Colorado,United States,39.90398,-105.82201,,,0.0,
280243,Pierson Park Road,https://www.singletracks.com/bike-trails/pierson-park-road/,7.0,motorized vehicles allowed,"Pierson Park Road- From Estes Park, follow Colorado 7 south for 12 miles to Meeker Park. Turn left on Cabin Creek Rd. (CR82). Continue on Cabin Creek Road for 3 miles. Pierson Park Road will be on the left. (via Overland Mountain Bike Club)",Estes Park,Colorado,United States,40.23803,-105.53074,,,0.0,
280244,Johnny Park Road,https://www.singletracks.com/bike-trails/johnny-park-road/,11.0,Trails are open to motorized vehicles.,"From Estes Park, follow Colorado 7 south for 12 miles to Meeker Park. Turn left on Cabin Creek Rd. (CR82). Continue on Cabin Creek Road past Pierson Park Road. After 3.2 miles, Johnny Park Road will be on you right. (via Overland Mountain Bike Club)",Estes Park,Colorado,United States,40.23810,-105.53074,,,0.0,
277445,Burning Bear Trail,https://www.singletracks.com/bike-trails/burning-bear-trail/,12.0,"This is a simple out and back from either end.  The trail climbs sharply from an elevation of about 9,600 feet at either end to a high point of about 10,800 in the middle.  It's about 3 1/2 miles from the east end to the saddle and about 2 from the west end, making the west side steeper overall, but there is plenty of steep terrain on both sides.  The west side alternates between narrow singletrack and old roadbed width trail (it is now non-motorized).  There is plenty of loose rock and roots along the way.  The east side is of more consistent grade and width, although it is also very rocky in places.  This is a challenging climb from either side.","East Trailhead:  From Denver, take 285 through Bailey to Grant and turn north on Park County Rd 62--go 5 miles to the trailhead on the left.  <br />
<br />
West Trailhead:  continue another 3.2 miles past Grant and turn north on Park County Road 60--follow the road 3 miles and look for a small pullout and very inconspicuous trail marker on the right.  <br />
<br />
If coming from the south/west, the turnoff to Rd 60 is 24.5 miles from the intersection of Hwy 285/Hwy 9 in Fairplay.",Grant,Colorado,United States,39.47521,-105.76848,Advanced,,3.0,https://images.singletracks.com/blog/wp-content/uploads/2015/07/IMG_0114-orig-scaled.jpg
285480,Lion Gulch,https://www.singletracks.com/bike-trails/lion-gulch/,6.0,"Tricky, technical ride. Fairly short, only 6 miles or so, but lots of rocks making for tough climbing on the way up, which translates into a fun downhill on the way back. Some real rocky parts, a big baby-head field, then at the top a double-track fire-road that goes to a bunch of old homesteads from back in the day. More trails are accessible once you hit the first homestead. A fun ride all around.","From Boulder, take 36 N/W past Lyons, the trailhead is about 20 minutes outside Lyons (roughly), just a small parking lot on the side of the road with a sign/map.",Pinewood Springs,Colorado,United States,40.31503,-105.40489,Advanced,,3.8,https://images.singletracks.com/blog/wp-content/uploads/2021/02/IMG_20200718_123817584-375x250.jpg
283713,Limbaugh Canyon / 715,https://www.singletracks.com/bike-trails/limbaugh-canyon-715/,25.0,"tough grueling climb up to mt herman road where you cross and continue climbing. stay on 715 at the top of this hill, then enjoy the downhill and flowy single track through some over grown wooded areas which will eventually lead you overtop of palmer lake watershed. when you get to the fence, go through it and head down hill to the left. you will have to ride you bike throgh the houses in palmer lake to get back or park a car near the watershed.","Take the Monument Palmer Lake exit off i-25 (Exit 161) and head west.  Drive 0.9 miles through downtown Monument and over the train tracks. Take a left at the stop sign onto Michelle Road. Then travel 0.6 miles and take a right onto Mt Herman Road. Drive 0.8 miles to Nursery Road.  Take a left on Nursery Road, and the THD and parking lot are immediately on your right. Park and ride the trail system over to 715 or take the road that splits the area in half unitl you find 715 on your left.",Monument,Colorado,United States,39.08284,-104.88776,Intermediate,,4.0,https://images.singletracks.com/blog/wp-content/uploads/2017/06/IMG_3721-orig-scaled.jpg
288879,Monument Preserve,https://www.singletracks.com/bike-trails/mount-herman-trail/,9.0,"I have not been able to find this trail anywere else on the net... too bad! It is a great mt. there are sevral trails, though not very technical, there are some mean climbes and some great downhills. the trails are not named so you will just have to do some exploring! My fav. loop start just as you get to the top of the first hill on the road at the trail head, from the parking lot.Have Fun!!<BR>","from northbound I-25 Take the monument exit, turn left at the first light right at the second, left at 7-11 travle all the way down that road until you come to the RR crossing. go across the tracks and turn left then turn right at mt. herman road.<BR><BR>[Added 6/9/02 by webmaster]: Take exit #161 off I-25.  Head west and take the second left, Third Street.  Follow this as it curves around and becomes Front Street.  Turn right at the stop sign onto Second St.  After crossing the railroad tracks, turn left onto Mitchell St.  Mt. Herman Rd. will be about a half mile on the right.  Go about a mile or so and turn into the signed parking lot on the left.  The trail starts here and heads west.",Monument,Colorado,United States,39.08266,-104.88753,Intermediate,,4.13,https://images.singletracks.com/blog/wp-content/uploads/2014/04/mobile-1397674811-orig.jpg
286744,Pinewood Reservoir,https://www.singletracks.com/bike-trails/pinewood-reservoir/,7.0,"Nice scenery trail up in the foothills/mountains that is fairly secluded.  I've never seen another biker on it.  To get some warmup in, start at the South end of the lake, as the North end starts climbing immediately.  There are a couple of minor technical sections, but nothing too serious.  There is a couple of very steep sections, but not too long.  It's quite short, as the 7.7 miles is doing the entire trail as an out-and-back, even though there is a loop in there.  Probably do the loop at least twice for a good workout.","Take U.S. Highway #287 north to County Road 56. Go west until the road curves to the north and you see a sign for Carter Lake. Turn left (west) onto County Road 8E, continuing for 3 miles.  Stop at the entrance station to purchase Park Entrance Permits. Continue west about halfway up the hill (watch for the sign). Turn right (north) onto County Road 31 and continue all the way around the lake. Continue north 2 miles, past The Bison Visitor Center, to the stop sign and turn left onto County Road 18E.  Stop at the entrance station to purchase Park Entrance Permits. Continue west about halfway up the hill (watch for the sign). Turn right (north) onto County Road 31 and continue all the way around the lake. Continue north 2 miles, past The Bison Visitor Center, to the stop sign and turn left onto County Road 18E.",Berthoud,Colorado,United States,40.36722,-105.28509,,,3.5,https://images.singletracks.com/blog/wp-content/uploads/2012/11/462-0-orig.jpg
281036,Peaceful Valley Scout Ranch,https://www.singletracks.com/bike-trails/peaceful-valley-scout-ranch/,10.0,"This trail is part of the BSA scout ranch; it is only open to the public during special events.  It is a mixture of fire roads and singletrack through  ponderosa forests and open meadows.  It is mostly non-technical, but a couple pieces of singletrack have significant exposure and tricky rock obstacles.","From Colorado Springs, East on Hwy 24, through Falcon and North on Elbert Road 15 miles to  the Scout Ranch entrance.  <br />
<br />
From Denver, through Castle Rock and East on 86, through Elizabeth and south on Elbert Road 12 miles to Scout Ranch entrance.",Elbert,Colorado,United States,39.17585,-104.52136,Beginner,,3.0,
318890,Mule Trail,https://www.singletracks.com/bike-trails/mule-trail/,3.0,"Super nice singletrack in mixed conifer forest. From Mount Herman Road, the trail basically runs 3.2 miles north until it connects with Limbaugh Canyon Trail. The trail begins with a moderate one mile climb (560' ascent) following a small drainage to a ridge top. It is difficult in spots, but mostly doable.  You will know you have reached the top when you see a tall teepee like structure made of dead branches. Once you reach the top, you have done the hard work.  From here, it's all fun as the trail runs north on the ridge top.  It follows the ridge for another mile and is quite flowy with mostly a slight downgrade.  Finally, the trail turns downhill in earnest for the last mile.  There are some fun switchbacks and a few technical spots, especially as the trail nears Limbaugh Canyon Trail.",Follow Mount Herman Road (from its junction with Michelle Ave.) west 5.1 mi to the trailhead of Mount Herman Trail #716. Follow the #716 Trail 0.1 mile and take a trail to your left. This is Mule Trail.,Monument,Colorado,United States,39.07123,-104.93200,,,4.0,
277480,Chainsaw,https://www.singletracks.com/bike-trails/fraser-west/,18.0,"More Difficult- 18.9 miles-  1,939 ft- This mostly single track ride combines two loops via the pleasant ""Chainsaw"" trail.  There are moderate grades and plenty of spurs and escape options if you would like to mix it up.<br />
<br />
0.0 miles- Start at ""Fraser Outdoor Activity Center"", cross ""Hwy 40"" and head north (right) 600 ft. to Eisenhower Dr.<br />
0.1 miles- Turn left on ""Eisenhower Dr."" for .3 miles.<br />
0.4 miles- Turn left on ""Carriage Rd."" for .1 miles.<br />
 0.5 miles- Turn right on ""CR 73"" for .1 miles.<br />
0.6 miles- Veer right onto ""Givelo"" single track for 1.7 miles.<br />
2.3 miles- Cross ""FS160/CR 73"" onto ""Creekside"" single track for .6 miles <br />
2.9 miles- Left on ""Creekside Loop"" single track for 2.3 miles. (veer right at .1 miles)<br />
5.2 miles- Left on ""FS 159"" dirt road for .1 miles.<br />
5.3 miles- Left on ""Flume"" single track for 2.2 miles.<br />
7.5 miles- Right on ""Chainsaw"" single track for 2.5 miles.<br />
10 miles- Right on ""FS 158"" dirt road for .9 miles.<br />
10.9 miles- Right on ""Sunken Bridges/FS 886.2"" dirt road for 1.2 miles.<br />
12.1 miles- Right on ""FS 159"" dirt road for .8 miles.<br />
12.9 miles- Right on ""Zoom"" single track for 1.0 miles.<br />
13.9 miles- Left on ""Chainsaw"" single track for 1.8 miles.<br />
15.7 miles- Straight/right on ""Creekside"" single track for .8 miles.<br />
16.5 miles- Cross ""FS 160"" onto ""Givelo"" single track for 1.7 miles.<br />
18.2 miles- Turn left on ""Co Rd 73"" for .1 miles.<br />
18.3 miles- Turn left on ""Carriage Rd."" for .1 miles.<br />
18.4 miles- Turn Right on ""Eisenhower Dr."" for .4 miles.<br />
18.8 miles- Cross ""Hwy 40"", head south (right) for .1 miles  to ""Fraser Outdoor Activity Center"".<br />
18.9 miles- End of ride.",Headwaters Trail Alliance,Fraser,Colorado,United States,39.91949,-105.83262,,,0.0,https://images.singletracks.com/blog/wp-content/uploads/2016/01/mobile-1453644890-orig.jpg
503264,Lenawee Trail,https://www.singletracks.com/bike-trails/lenawee-trail/,3,Lenawee Trail is a 3 mile mountain bike trail.,See map.,Dillon,Colorado,United States,39.60142,-105.84727,,,0.0,
285932,Colorado Trail: Kenosha Pass To Lost Creek Wilderness Bound,https://www.singletracks.com/bike-trails/colorado-trail-kenosha-pass-to-lost-creek-wilderness-bound/,13.0,"6.5 miles out and 6.5 miles back, this trail is a load of fun!  Some super flowy, fast downhills with tacky dirt so you can just rail the turns, some decently technical climbs, this section of trail is a totally awesome ride!  It starts at the top of Kenosha Pass, follows the Colorado trail, and turns around at the Lost Creek wilderness boundary (not Georgia pass.  Start on the other side of 285 for that.)

Enjoy!","Going South on 285 from Bailey, hang a left at the Colorado trail parking lot on Kenosha pass (not right, but left as you're going south.)",Grant,Colorado,United States,39.41296,-105.75798,Intermediate,,4.4,https://images.singletracks.com/blog/wp-content/uploads/2016/07/DSC01162-hdr-light-orig.jpg
286433,West Jefferson Trail,https://www.singletracks.com/bike-trails/colorado-trail-west-jefferson-trail/,23.0,"The Colorado trail From Kenosha  Pass to Georgia Pass  might be the best section of  the Colorado Trail on the  Front  Range ! If it weren't for those  mosquitoes !   West Jefferson Trail  is a really fun  somewhat technical downhill. It all depends on your ability. I have seen the whole thing ridden with only a dab or two  bridges included! 
From Kenosha Pass  follow the Colorado trail  to the  West Jefferson  Trail about 11 miles , just before  the Georgia Pass summit . The first  five miles of the Colorado Trail is  rolling single track with lots of roots  and a few  technical sections and three bridges .  The next six miles  is a climb to timberline . It gets a little easier after lunch rock . I usually need lunch before this point!
West Jefferson Trail stars off with a ride across the alpine tundra then drops  you down into the trees to a series of switchbacks  then its  some fast narrow singletrack down along  the creek! The trail is very technical in places. Watch out for the bottomless mud holes!  
When you reach the campground  you can either ride through it or around on the horse trail. Pick up the trail on the other end of the campground, Follow this trail a short distance back  to the Colorado Trail  and ride back to Kenosha Pass . Now that rolling singletrack seems like all up hill!",Takw hwy 285 wert of Denver to Krnosha Pass about 20 miles past Baily,Jefferson,Colorado,United States,39.41257,-105.75845,Advanced,Night riding allowed,4.83,https://images.singletracks.com/blog/wp-content/uploads/2007/07/2158-1184001053-orig.jpg
287566,Colorado Trail: Kenosha Pass To Breckenridge,https://www.singletracks.com/bike-trails/colorado-trail-kenosha-to-breckenridge/,33.0,"Begin at Kenosha Pass trailhead.  Best to get an early start if possible, as this trail took us much longer than we thought it would.  The trail out of Kenosha is fairly easy and definitely scenic.   It has a balance of uphill and downhill, although it does climb more as you get closer to the Georgia Pass area.  This section is very lush and can be pretty treacherous when wet as there are many roots on parts of the trail that made for some slow going.  Weather is unpredictable here too, so plan for bad weather!
<br><br>
The ascent up to Georgia Pass is more or less an easy climb, although the altitude (you are just above treeline) and strong winds may add some excitement for you.  Once at the top, the views on both sides make the climb worthwhile and you will definitely want to bring a camera to record your journey.  It is about 12 miles from Kenosha to the top, and may take about 3 hours depending on your ability.  Technically, this section was not that hard.
<br><br>
The backside of the pass is where things start to get interesting.  Once off the pass, you will immediately hit some great singletrack downhill and the climb up is forgotten.  However, after a few miles you will run into some rocky sections of large boulders in the trail that will probably slow you down quite a bit.  Roots are quite common in this section as well...and can also take their toll.  We ran out of water (we carry 3L Camelbaks) about 6 miles below the pass, so make sure you take a water filter out there!
<br><br>
The CO Trail has been re-routed in one key place, and instead of following the road down for almost the entire length of the trail (as it appears on older maps), it now has a significant climb added in.  If you have an up-to-date map, you will see this climb about 10-12 miles down from Georgia Pass.  Be prepared as it is about 1000' over 1.5 miles and was quite difficult after having ridden in high altitude and having about 22 miles of trail behind us.  It is a long steady climb to be sure, and you will be cursing the CO Trail folks for adding this section in...until you start going down again.  This is some of the best singletrack you will encounter on the CO Trail anywhere from this point back to Denver.  From the top of this ascent, almost all the way to Hwy 9, there are fantastic descents, easy and scenic forest sections, and just a few short climbs thrown in to keep you honest.  Just great riding for the last 10 or so miles.
<br><br>
Once into Breckenridge, it is about a 4 mile ride up the bike path (south) until you get into the business part of town.  You can ride to wherever you arranged to meet your friends.  Have a nice meal, then jump in the car, head back to Kenosha (approx. 1 hour by car) to get your other vehicle, and call it a day.  It took us about 8 hours to do the 32 trail miles...but we had some rain which made things extra slick and slow in a few places.  A good weather day might cut that time somewhat. As with most any trail, you will want to bring a good map with you (we used the Latitude 40, Summit County Trails map).","We had a car parked on both ends of this route.  A nice way to do this is to have a couple of friends (or significant others) drop you off at Kenosha Pass you can ride this path 32 miles down into Breckenridge and meet them.  Otherwise, this is a very difficult route to pull off.  Kenosha Pass is about 20 miles west of Bailey on Hwy 285.",Breckenridge,Colorado,United States,39.41287,-105.75872,Advanced,Night riding allowed,4.68,https://images.singletracks.com/blog/wp-content/uploads/2017/11/IMG_7215-hdr-orig.jpg
277479,Elk Creek,https://www.singletracks.com/bike-trails/elk-creek/,20.0,"Extremely Difficult -19.5 miles-  3,712 ft - This loop ride climbs over 3,500 vertical feet on a relatively equal mix of dirt road and ATV trail.  Some of the climbs are steep and technical, but the majority is moderate.  There are several opportunities to shorten the ride if time, or energy are waning.<br />
<br />
0.0 miles- Start at ""Fraser Outdoor Activity Center"", cross and head south US Hwy 40 for .05 miles.<br />
.05 miles- Right on ""Co Rd 72""dirt road for 2.7 miles.<br />
2.7 miles- Left on ""Elk Meadow"" trail for 1 mile.<br />
3.7 miles- Right on ""D2"" dirt road for .6 miles.<br />
4.3 miles- Right on ""FS 158"" dirt road for .3 miles.<br />
4.6 miles- Left on ""Sunken Bridges/ FS 886.2"" for 1.2 miles.<br />
5.8 miles- Cross ""FS 159"" and continue up ""FS 891.2/Elk Creek"" for 1.8 miles.<br />
7.6 miles- Left on ""Elk Creek Loop"" trail for 1.1 miles.<br />
8.7 miles- Veer right and continue on ""Elk Creek Loop"" trail for 4.0 miles.<br />
12.7 miles- Turn left on ""Elk Creek/ FS 891.2"" for 1.8 miles.<br />
14.5 miles- Turn left on ""FS 159"" dirt road for .7 miles.<br />
15.2 miles- Turn right on ""Zoom"" single track for 1.0 miles.<br />
16.2 miles- Continue straight on ""Chainsaw"" single track for .7 miles.<br />
16.9 miles- Turn left on ""Co Rd 72""dirt road for 2.4 miles.<br />
19.3 miles- Turn left at ""US Hwy 40"" for .2 miles. Cross at ""Fraser Outdoor Activity Center.""<br />
19.5 miles- End of ride.",Headwaters Trail Alliance,Fraser,Colorado,United States,39.89904,-105.85148,,,0.0,
287496,Devil's Backbone,https://www.singletracks.com/bike-trails/devils-backbone/,8,"Ask the locals, this is the best trail in the area. The devils backbone is beautiful enough, but there is much more to view. I've encountered rattlesnakes on the trail twice before, so they are out there. This trail area is three trails combined, the backbone, the wilds, and the hunters. Soon it will be connected to horsetooth and lory state park!!! Over 50 miles of trail. But for now the on the devils trail there is only one route for riders (the other is for hikers only), I recommed heading left when you reach the wilds loop, taking the stem (of the lollypop) out to the hunters trail and heading right on the pop. Either direction is fun on the wilds trail, but on the hunters if you go left, the rocks angle against you. There is very little shade on this trail.","Starting from Taft and Eisenhower (highway 43) head west on highway 34. The has 2 lanes in each direction, the road will go down to one lane in each direction. The trail head is just a few minutes from this point. You will see a coffee shop (The Black Cup) on the right, after this bend you will see an old water tower on the right with a road before it. Turn right on this dirt road and you will see the a large Devils Backbone trailhead sign.",Loveland,Colorado,United States,40.41164,-105.15243,Intermediate,,3.88,https://images.singletracks.com/blog/wp-content/uploads/2016/04/IMG_7400-orig-scaled.jpg
286854,Blue Sky,https://www.singletracks.com/bike-trails/blue-sky/,15.0,"Great trail interconnecting Horsetooth Mountain Park, Coyote Ridge, and Devil's Backbone trail systems.  Multiuse.  Not too technical foothills terrain along hogbacks.  Can be sandy in spots.  Well signed.  Watch for rattlesnakes.  Larimer County website: http://www.larimer.org/parks/bluesky.htm . ","Devil's Backbone Trailhead
From Loveland:
Take Highway 34 west of Loveland to just past mile marker #88 (2 miles west of the K-Mart). Turn right (north) onto Hidden Valley Drive just east of the old water tank. The trailhead is on your left. 

Soderberg Trailhead (via Horsetooth Reservoir Inlet Bay)
From Loveland:
From Highway 34 (Eisenhower) go north on Wilson. Wilson becomes Taft Hill Road in Fort Collins. Turn left (west) onto County Road 38E and continue west to the reservoir.  Continue west on County Road 38E approximately 4 more miles to the entrance at the south end of the Reservoir. The entrance to South Bay (including campground, restaurant, group use area, and swim beach) is at the south end of the reservoir. Watch for signs. To get to Inlet Bay (including Inlet Bay Marina and Inlet Bay Campground) continue west on 38E 1 3/4 miles past the South Bay entrance. Watch for signs and turn right on Shoreline Drive. Follow the directions above to the Horsetooth Reservoir Inlet Bay entrance. Turn right on Shoreline Drive, continuing 1.2 miles to the Soderberg Open Space and trail head on the west side of the road. 
From Fort Collins:
From Harmony and Taft Hill Road turn west onto County Road 38E. 
Continue west on County Road 38E approximately 4 more miles to the entrance at the south end of the Reservoir.  The entrance to South Bay (including campground, restaurant, group use area, and swim beach) is at the south end of the reservoir. Watch for signs. To get to Inlet Bay (including Inlet Bay Marina and Inlet Bay Campground) continue west on 38E 1 3/4 miles past the South Bay entrance. Watch for signs and turn right on Shoreline Drive. Follow the directions above to the Horsetooth Reservoir Inlet Bay entrance. Turn right on Shoreline Drive, continuing 1.2 miles to the Soderberg Open Space and trail head on the west side of the road. 
 
Coyote Ridge Trailhead
From Loveland:
From Highway 34 (Eisenhower) go north on Wilson for approximately 5.5 miles where the entrance is on the west side of the road. 
From Fort Collins:
From Harmony and Taft Hill Road go south on Taft Hill Road for approximately 4 miles where the entrance is on the west side of the road. 
(Directions from Larimer County, Parks website: http://www.larimer.org/parks/driving_bluesky.htm)",Fort Collins,Colorado,United States,40.41182,-105.15256,Intermediate,,4.07,https://images.singletracks.com/blog/wp-content/uploads/2012/08/IMG_0580-0-orig.jpg
271862,Arapahoe Basin (A Basin),https://www.singletracks.com/bike-trails/arapahoe-basin-a-basin/,2.0,"New bike park, with summer lift serviced MTB trails beginning in 2020. First trail opened in Sep, 2019.",Park at the main resort area.,Dillon,Colorado,United States,39.64263,-105.87241,,"Drinking water, Lift service, Restrooms",0.0,
282961,Creekside / Flume Loop,https://www.singletracks.com/bike-trails/creekside-flume-loop/,5.0,"Take the trailhead on the opposite side of the parking lot, the West side of the road. Sign says only ""Creekside Trail."" Follow Creekside for about 1.8 miles. Starts out as kind of doubletrack, but narrows down when you reach the creek. Kind of rocky, but not difficult. Creekside will end into FS-159 fire road. Turn left and take a short climb up the hill. Turn left at the crest onto Flume trail. This is fun, flowy, gentle descent with little rock. Follow Flume for 2 miles, and it will dead end into Chainsaw. Turn left and have a fun descent down to the creek. After crossing the creek, turn left onto the old 4x4 road. If you want to keep looping, take Creekside Loop trail fork to the left (will meet back up with Creekside Trail). To go back to the parking lot, fork right. Follow the old road and stay to the left of any forks until you can see the parking lot to your right, then follow the right fork.","From the traffic light in Fraser, head north on 40, turn left on Eisenhower. Left <br />
<br />
after railroad tracks onto Leonard. Follow corner to right, becomes Mill/CR73. <br />
<br />
Turn left at signs for St Louis Creek Campground. Park in the large lot before <br />
<br />
getting to the campground. Trailhead will be on the right side of the road.",Fraser,Colorado,United States,39.92590,-105.85901,Intermediate,,3.8,https://images.singletracks.com/blog/wp-content/uploads/2013/07/IMG_1111-0-orig.jpg
287188,Fox Run Regional Park,https://www.singletracks.com/bike-trails/fox-run-regional-park/,5.0,"There are actually three loops you can ride here.  The North loop, South loop and riding the trail along the perimeter of the park you can do the outer loop which is a combination of the previous loops.  The main trails are wide and have no technical merit to them at all.   There are some unmarked singletrack trails off to the side, but they don't appear to be ""official"" trails so I'm not sure if its legal to ride them.  Some small hills on the Sothern loop with a couple very nice views of Pike's Peak still make this a fun ride.  Nice place for a family ride.  Do watch out for horses and hikers.   Great place in the Winter for cross country skiing.","Located at the Northern edge of Colorado Springs.  Take the Baptist Road exit, East from I-25.  Drive north a couple miles to the T-intersection and take a right on Roller Coaster road.   There will be a parking area a couple hundred yards down the road, to the right.",Gleneagle,Colorado,United States,39.06803,-104.78532,Beginner,"Drinking water, Restrooms",3.46,https://images.singletracks.com/blog/wp-content/uploads/2005/08/1124329680-orig.jpg
285791,Strawberry / Doe Creek,https://www.singletracks.com/bike-trails/strawberry-doe-creek/,22.0,"Some singletrack is a cut above the rest. This was a sweet ride. Most of the lodge pole pine in the area has either died or is dying. There are beautiful alpine meadows and thick spruce forest with lots of aspen. <br />
Follow the road behind the High Lonesome Hut sign. Continue past the hut.  Turn left at the first turn to Doe Creek .Follow this singletrack along a fence line to Doe Creek Trail. Ride Doe Creek Trail  to Arapaho Bay Road.  Doe Creek Trail is about 4 miles mostly smooth singletrack a couple climbs a little hike-a-bike and a couple really fun descents. Turn right when you reach Arapaho Bay Road  ride a couple miles to Strawberry Lake Trail.  I missed the turn there is no sign. Watch for a steep trail that takes off on the right between mm 7 and mm 8 this is Strawberry Lake Trail. It's about a 30 minute hike-a-bike up to the top. When you reach the T intersection at the top Turn right take Strawberry West Trail Back to your vehicle. The lollipop is probably better ridden in the other direction but Strawberry Lake Trail is not marked and kind of obscure.  The Strawberry trails can also be ridden as an out and back for an easier ride.","Take US Hwy 40 west over Berthoud Pass past Fraser, between mile markers 224 and 225 (closer to 224), turn east on CR 83. Follow CR 83 for .4 miles to the fork. Turn left on CR 84, which turns into FDR 129. Follow CR 84 (FDR 129) for 3.9 miles to a pullout on the left and the ""High Lonesome Hut"" sign",Winter Park,Colorado,United States,40.03102,-105.80671,Advanced,,5.0,https://images.singletracks.com/blog/wp-content/uploads/2008/09/2815-1222098764-orig.jpg
286773,Northwest Passage / Tipperary / Spruce Creek / Flume,https://www.singletracks.com/bike-trails/northwest-passage-tipperary-spruce-creek-flume/,15.0,"This loop combines various sections of trail into a ride that can be done in under a few hours.  It is mostly mellow forest riding, a few miles of road, a few miles of uphill climbing, and some fairly fast but unremarkable downhill.  Being in the Fraser area means that there is little true ""single track"" -- most of the trails are reclaimed forest roads that are being used as bike trails.  That means don't count on much roller coaster fun riding.  It is pretty much all steady grade climbs and descents, mostly straight trail without a lot of thrills.  You can ride this loop clockwise or counterclockwise.  Clockwise will present Tipperary as a downhill, which is preferable to riding Spruce Creek down since Spruce Creek is basically a steady grade with lots of loose rock.  Tipperary, in my opinion, is the better ride down.  On the other hand, riding counterclockwise means you can ride down Flume, which is one of the funner rides in the area.  Don't even try to do this ride without a good map or somebody who knows the way; there are too many trails and intersections that can lead you astray.  Note, if you are riding counterclockwise, when you get to the bottom of Flume, you will want to go across the creek (the fork to the left) and pick up the lower section of the Creekside trail to take you back to the road.  If you ride it clockwise you can ride up Creekside instead of Flume (they both parallel the creek) and not slowdown the downhill riders on Flume.","There are many places you can access this loop so feel free to pick up the trail wherever is most convenient for you.  From the town of Fraser, go out the St. Louis Creek Road approximately 2-3 miles.  You will see Forest Service signs on the right side of the road immediately past the trail crossing.  This is the bottom of Northwest Passage (on the right, going to the Northwest) and the end of Creekside (from the left to the south).",Fraser,Colorado,United States,39.92606,-105.85876,Intermediate,,3.6,https://images.singletracks.com/blog/wp-content/uploads/2006/09/1807-1183159159-orig.jpg
